"country","indicator","affected-product","type","Unit","Date","Value"
"Niue","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","5"
"Niue","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","1"
"Niue","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","2"
"Norfolk Island","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","1"
"Northern Mariana Islands","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","1"
"Norway","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","1"
"Norway","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","1"
"Norway","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","91"
"Norway","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","135"
"Norway","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","54"
"Norway","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","85"
"Oman","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","88"
"Oman","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","116"
"Oman","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","28"
"Oman","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","50"
"Pakistan","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","6"
"Pakistan","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","6"
"Pakistan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","97"
"Pakistan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","133"
"Pakistan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","46"
"Pakistan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","69"
"Palau","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","4"
"Palau","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","9"
"Palau","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","1"
"Palau","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","2"
"Panama","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","61"
"Panama","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","89"
"Panama","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","35"
"Panama","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","44"
"Papua New Guinea","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","1"
"Papua New Guinea","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","1"
"Papua New Guinea","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","34"
"Papua New Guinea","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","55"
"Papua New Guinea","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","11"
"Papua New Guinea","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","21"
"Paraguay","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","1"
"Paraguay","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","1"
"Paraguay","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","55"
"Paraguay","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","77"
"Paraguay","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","25"
"Paraguay","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","39"
"Peru","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","81"
"Peru","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","112"
"Peru","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","37"
"Peru","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","59"
"Philippines","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","1"
"Philippines","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","1"
"Philippines","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","96"
"Philippines","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","137"
"Philippines","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","51"
"Philippines","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","82"
"Pitcairn","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","3"
"Pitcairn","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","4"
"Poland","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","9"
"Poland","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","9"
"Poland","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","6"
"Poland","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","7"
"Poland","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","103"
"Poland","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","146"
"Poland","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","82"
"Poland","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","104"
"Portugal","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","8"
"Portugal","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","8"
"Portugal","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","6"
"Portugal","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","7"
"Portugal","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","94"
"Portugal","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","129"
"Portugal","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","73"
"Portugal","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","87"
"Qatar","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","1"
"Qatar","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","58"
"Qatar","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","89"
"Qatar","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","37"
"Qatar","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","53"
"Republic of Korea","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","1"
"Republic of Korea","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","4"
"Republic of Korea","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","121"
"Republic of Korea","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","162"
"Republic of Korea","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","75"
"Republic of Korea","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","107"
"Republic of Moldova","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","44"
"Republic of Moldova","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","70"
"Republic of Moldova","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","13"
"Republic of Moldova","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","26"
"Republic of the Sudan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","35"
"Republic of the Sudan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","53"
"Republic of the Sudan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","13"
"Republic of the Sudan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","20"
"Romania","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","8"
"Romania","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","8"
"Romania","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","6"
"Romania","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","7"
"Romania","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","91"
"Romania","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","131"
"Romania","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","76"
"Romania","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","84"
"Russia","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","5"
"Russia","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","5"
"Russia","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","6"
"Russia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","109"
"Russia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","149"
"Russia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","61"
"Russia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","95"
"Rwanda","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","1"
"Rwanda","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","1"
"Rwanda","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","27"
"Rwanda","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","34"
"Rwanda","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","10"
"Rwanda","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","13"
"Saint Helena","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","11"
"Saint Helena","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","17"
"Saint Helena","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","2"
"Saint Helena","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","3"
"Saint Kitts & Nevis","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","26"
"Saint Kitts & Nevis","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","33"
"Saint Kitts & Nevis","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","8"
"Saint Kitts & Nevis","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","10"
"Saint Lucia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","20"
"Saint Lucia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","27"
"Saint Lucia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","3"
"Saint Lucia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","5"
"Saint Pierre & Miquelon","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","1"
"Saint Pierre & Miquelon","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","2"
"Saint Pierre & Miquelon","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","1"
"Saint Pierre & Miquelon","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","1"
"Saint Vincent & the Grenadines","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","14"
"Saint Vincent & the Grenadines","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","20"
"Saint Vincent & the Grenadines","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","3"
"Saint Vincent & the Grenadines","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","2"
"Saint-Barthélemy","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","2"
"Saint-Barthélemy","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","5"
"Samoa","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","22"
"Samoa","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","29"
"Samoa","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","8"
"Samoa","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","14"
"San Marino","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","23"
"San Marino","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","29"
"San Marino","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","9"
"San Marino","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","15"
"Sao Tome & Principe","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","10"
"Sao Tome & Principe","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","11"
"Sao Tome & Principe","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","7"
"Sao Tome & Principe","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","6"
"Saudi Arabia","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","1"
"Saudi Arabia","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","2"
"Saudi Arabia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","103"
"Saudi Arabia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","136"
"Saudi Arabia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","53"
"Saudi Arabia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","78"
"Senegal","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","43"
"Senegal","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","64"
"Senegal","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","18"
"Senegal","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","29"
"Serbia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","58"
"Serbia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","91"
"Serbia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","23"
"Serbia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","44"
"Seychelles","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","23"
"Seychelles","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","37"
"Seychelles","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","7"
"Seychelles","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","9"
"Sierra Leone","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","33"
"Sierra Leone","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","40"
"Sierra Leone","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","10"
"Sierra Leone","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","16"
"Singapore","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","118"
"Singapore","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","162"
"Singapore","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","74"
"Singapore","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","107"
"Slovakia","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","8"
"Slovakia","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","8"
"Slovakia","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","6"
"Slovakia","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","7"
"Slovakia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","79"
"Slovakia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","120"
"Slovakia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","66"
"Slovakia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","86"
"Slovenia","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","8"
"Slovenia","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","8"
"Slovenia","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","6"
"Slovenia","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","7"
"Slovenia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","77"
"Slovenia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","116"
"Slovenia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","52"
"Slovenia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","72"
"Solomon Islands","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","16"
"Solomon Islands","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","30"
"Solomon Islands","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","7"
"Solomon Islands","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","16"
"Somalia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","29"
"Somalia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","35"
"Somalia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","9"
"Somalia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","9"
"South Africa","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","101"
"South Africa","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","137"
"South Africa","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","81"
"South Africa","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","91"
"South Sudan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","1"
"South Sudan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","2"
"Spain","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","8"
"Spain","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","8"
"Spain","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","6"
"Spain","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","7"
"Spain","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","117"
"Spain","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","160"
"Spain","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","92"
"Spain","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","103"
"Sri Lanka","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","2"
"Sri Lanka","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","2"
"Sri Lanka","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","2"
"Sri Lanka","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","3"
"Sri Lanka","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","66"
"Sri Lanka","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","97"
"Sri Lanka","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","24"
"Sri Lanka","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","44"
"State of Palestine","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","18"
"State of Palestine","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","24"
"State of Palestine","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","4"
"State of Palestine","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","10"
"Suriname","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","33"
"Suriname","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","48"
"Suriname","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","9"
"Suriname","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","17"
"Swaziland","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","40"
"Swaziland","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","54"
"Swaziland","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","16"
"Swaziland","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","25"
"Sweden","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","8"
"Sweden","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","8"
"Sweden","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","6"
"Sweden","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","7"
"Sweden","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","110"
"Sweden","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","152"
"Sweden","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","90"
"Sweden","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","113"
"Switzerland","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","5"
"Switzerland","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","2"
"Switzerland","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","114"
"Switzerland","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","156"
"Switzerland","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","64"
"Switzerland","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","95"
"Syria","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","38"
"Syria","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","54"
"Syria","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","11"
"Syria","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","19"
"Tajikistan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","38"
"Tajikistan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","57"
"Tajikistan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","10"
"Tajikistan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","20"
"Tanzania","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","1"
"Tanzania","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","1"
"Tanzania","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","1"
"Tanzania","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","1"
"Tanzania","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","52"
"Tanzania","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","79"
"Tanzania","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","15"
"Tanzania","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","30"
"Thailand","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","1"
"Thailand","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","1"
